2024-09-30,63339.2
2024-09-29,65607.1
2024-09-28,65866.5
2024-09-27,65776.3
2024-09-26,65175.7
2024-09-25,63156.5
2024-09-24,64256.8
2024-09-23,63331.8
2024-09-22,63572.7
2024-09-21,63348.1
2024-09-20,63201.2
2024-09-19,62938.6
2024-09-18,61757.6
2024-09-17,60309.1
2024-09-16,58213.1
2024-09-15,59138.5
2024-09-14,59995.4
2024-09-13,60511.6
2024-09-12,58134.5
2024-09-11,57338.7
2024-09-10,57635.0
2024-09-09,57049.6
2024-09-08,54861.3
2024-09-07,54156.5
2024-09-06,53966.8
2024-09-05,56183.2
2024-09-04,57973.4
2024-09-03,57479.8
2024-09-02,59134.0
2024-09-01,57315.7
2024-08-31,58978.6
2024-08-30,59119.7
2024-08-29,59373.5
2024-08-28,59016.0
2024-08-27,59450.9
2024-08-26,62846.2
2024-08-25,64273.2
2024-08-24,64159.3
2024-08-23,64053.1
2024-08-22,60372.2
2024-08-21,61158.1
2024-08-20,59005.8
2024-08-19,59470.9
2024-08-18,58446.3
2024-08-17,59483.1
2024-08-16,58877.2
2024-08-15,57534.6
2024-08-14,58707.8
2024-08-13,60595.2
2024-08-12,59350.0
2024-08-11,58713.3
2024-08-10,60931.7
2024-08-09,60850.6
2024-08-08,61699.7
2024-08-07,55120.9
2024-08-06,56057.8
2024-08-05,53979.0
2024-08-04,58141.8
2024-08-03,60696.7
2024-08-02,61478.7
2024-08-01,65372.9
2024-07-31,64626.0
2024-07-30,66184.9
2024-07-29,66798.7
2024-07-28,68256.3
2024-07-27,67843.1
2024-07-26,67908.6
2024-07-25,65799.3
2024-07-24,65370.5
2024-07-23,65937.8
2024-07-22,67553.6
2024-07-21,68158.7
2024-07-20,67148.5
2024-07-19,66677.4
2024-07-18,63980.5
2024-07-17,64089.2
2024-07-16,65049.7
2024-07-15,64782.4
2024-07-14,60794.9
2024-07-13,59209.8
2024-07-12,57885.1
2024-07-11,57337.3
2024-07-10,57746.7
2024-07-09,58039.4
2024-07-08,56724.7
2024-07-07,55861.1
2024-07-06,58259.2
2024-07-05,56641.8
2024-07-04,57026.3
2024-07-03,60199.3
2024-07-02,62103.3
2024-07-01,62890.1
2024-06-30,62754.3
2024-06-29,60973.4
2024-06-28,60403.3
2024-06-27,61685.3
2024-06-26,60849.4
2024-06-25,61809.4
2024-06-24,60292.7
2024-06-23,63196.2
2024-06-22,64261.0
2024-06-21,64128.5
2024-06-20,64854.3
2024-06-19,64980.9
2024-06-18,65159.9
2024-06-17,66498.8
2024-06-16,66674.7
2024-06-15,66223.0
2024-06-14,66034.8
2024-06-13,66773.1
2024-06-12,68260.1
2024-06-11,67319.8
2024-06-10,69538.2
2024-06-09,69650.6
2024-06-08,69310.1
2024-06-07,69347.9
2024-06-06,70791.5
2024-06-05,71083.7
2024-06-04,70549.2
2024-06-03,68807.8
2024-06-02,67773.5
2024-06-01,67760.8
2024-05-31,67530.1
2024-05-30,68354.7
2024-05-29,67635.8
2024-05-28,68366.0
2024-05-27,69428.7
2024-05-26,68514.8
2024-05-25,69284.4
2024-05-24,68547.6
2024-05-23,67975.7
2024-05-22,69155.4
2024-05-21,70139.9
2024-05-20,71422.7
2024-05-19,66279.1
2024-05-18,66917.5
2024-05-17,67036.8
2024-05-16,65231.0
2024-05-15,66225.1
2024-05-14,61569.4
2024-05-13,62937.2
2024-05-12,61480.0
2024-05-11,60826.6
2024-05-10,60796.9
2024-05-09,63075.0
2024-05-08,61207.5
2024-05-07,62317.7
2024-05-06,63163.1
2024-05-05,64006.4
2024-05-04,63888.3
2024-05-03,62877.5
2024-05-02,59121.3
2024-05-01,58331.2
2024-04-30,60666.6
2024-04-29,63860.1
2024-04-28,63109.7
2024-04-27,63456.8
2024-04-26,63766.4
2024-04-25,64497.1
2024-04-24,64285.7
2024-04-23,66415.0
2024-04-22,66829.3
2024-04-21,64940.2
2024-04-20,64961.1
2024-04-19,63799.1
2024-04-18,63481.4
2024-04-17,61278.9
2024-04-16,63805.3
2024-04-15,63411.9
2024-04-14,65697.4
2024-04-13,63849.9
2024-04-12,67151.9
2024-04-11,70011.6
2024-04-10,70622.1
2024-04-09,69148.0
2024-04-08,71630.1
2024-04-07,69360.4
2024-04-06,68890.6
2024-04-05,67830.6
2024-04-04,68496.5
2024-04-03,65963.0
2024-04-02,65439.2
2024-04-01,69664.4
2024-03-31,71332.0
2024-03-30,69611.5
2024-03-29,69871.7
2024-03-28,70762.1
2024-03-27,69442.4
2024-03-26,69999.3
2024-03-25,69892.0
2024-03-24,67211.9
2024-03-23,64037.8
2024-03-22,63785.5
2024-03-21,65503.8
2024-03-20,67854.0
2024-03-19,62050.0
2024-03-18,67594.1
2024-03-17,68391.2
2024-03-16,65314.2
2024-03-15,69463.7
2024-03-14,71387.5
2024-03-13,73066.3
2024-03-12,71470.2
2024-03-11,72099.1
2024-03-10,68964.8
2024-03-09,68366.5
2024-03-08,68172.0
2024-03-07,66855.3
2024-03-06,66080.4
2024-03-05,63792.6
2024-03-04,68270.1
2024-03-03,63135.8
2024-03-02,61994.5
2024-03-01,62397.7
2024-02-29,61169.3
2024-02-28,62467.6
2024-02-27,57056.2
2024-02-26,54495.1
2024-02-25,51722.7
2024-02-24,51571.6
2024-02-23,50740.5
2024-02-22,51320.4
2024-02-21,51858.2
2024-02-20,52263.5
2024-02-19,51783.6
2024-02-18,52117.5
2024-02-17,51646.0
2024-02-16,52134.2
2024-02-15,51901.3
2024-02-14,51782.4
2024-02-13,49716.0
2024-02-12,49941.3
2024-02-11,48277.3
2024-02-10,47758.2
2024-02-09,47127.5
2024-02-08,45293.3
2024-02-07,44339.8
2024-02-06,43087.7
2024-02-05,42697.2
2024-02-04,42581.4
2024-02-03,43005.7
2024-02-02,43194.7
2024-02-01,43081.4
2024-01-31,42580.5
2024-01-30,42946.2
2024-01-29,43299.8
2024-01-28,42030.7
2024-01-27,42120.9
2024-01-26,41811.3
2024-01-25,39935.7
2024-01-24,40086.0
2024-01-23,39888.8
2024-01-22,39556.4
2024-01-21,41583.2
2024-01-20,41695.4
2024-01-19,41648.0
2024-01-18,41292.7
2024-01-17,42768.7
2024-01-16,43145.5
2024-01-15,42510.7
2024-01-14,41746.1
2024-01-13,42851.3
2024-01-12,42835.9
2024-01-11,46348.2
2024-01-10,46629.3
2024-01-09,46129.0
2024-01-08,46962.2
2024-01-07,43927.3
2024-01-06,43967.9
2024-01-05,44156.9
2024-01-04,44157.0
2024-01-03,42836.1
2024-01-02,44943.7
2024-01-01,44183.4
2023-12-31,42272.5
2023-12-30,42136.7
2023-12-29,42072.4
2023-12-28,42581.1
2023-12-27,43446.5
2023-12-26,42513.3
2023-12-25,43578.5
2023-12-24,42981.5
2023-12-23,43710.4
2023-12-22,43968.9
2023-12-21,43865.9
2023-12-20,43662.8
2023-12-19,42259.3
2023-12-18,42659.7
2023-12-17,41368.7
2023-12-16,42271.7
2023-12-15,41929.0
2023-12-14,43025.9
2023-12-13,42884.5
2023-12-12,41487.0
2023-12-11,41256.1
2023-12-10,43791.0
2023-12-09,43718.4
2023-12-08,44175.5
2023-12-07,43289.7
2023-12-06,43776.3
2023-12-05,44076.2
2023-12-04,41987.8
2023-12-03,39970.2
2023-12-02,39458.4
2023-12-01,38688.2
2023-11-30,37712.9
2023-11-29,37855.5
2023-11-28,37823.3
2023-11-27,37248.6
2023-11-26,37451.8
2023-11-25,37787.0
2023-11-24,37717.3
2023-11-23,37293.1
2023-11-22,37410.8
2023-11-21,35813.6
2023-11-20,37454.1
2023-11-19,37354.2
2023-11-18,36568.6
2023-11-17,36595.4
2023-11-16,36161.2
2023-11-15,37874.9
2023-11-14,35549.3
2023-11-13,36478.3
2023-11-12,37064.4
2023-11-11,37150.5
2023-11-10,37303.0
2023-11-09,36700.5
2023-11-08,35636.9
2023-11-07,35426.1
2023-11-06,35042.0
2023-11-05,35019.4
2023-11-04,35065.8
2023-11-03,34718.7
2023-11-02,34931.4
2023-11-01,35423.8
2023-10-31,34650.6
2023-10-30,34477.9
2023-10-29,34526.7
2023-10-28,34082.6
2023-10-27,33901.8
2023-10-26,34153.7
2023-10-25,34496.8
2023-10-24,33917.0
2023-10-23,33041.8
2023-10-22,29984.2
2023-10-21,29912.9
2023-10-20,29674.5
2023-10-19,28723.0
2023-10-18,28321.7
2023-10-17,28403.6
2023-10-16,28509.7
2023-10-15,27161.2
2023-10-14,26852.8
2023-10-13,26863.5
2023-10-12,26761.1
2023-10-11,26876.6
2023-10-10,27391.0
2023-10-09,27581.4
2023-10-08,27922.7
2023-10-07,27961.1
2023-10-06,27936.9
2023-10-05,27410.3
2023-10-04,27790.9
2023-10-03,27428.4
2023-10-02,27505.3
2023-10-01,27974.5
2023-09-30,26962.7
2023-09-29,26909.8
2023-09-28,27022.6
2023-09-27,26366.1
2023-09-26,26218.9
2023-09-25,26302.7
2023-09-24,26251.5
2023-09-23,26579.2
2023-09-22,26581.9
2023-09-21,26570.0
2023-09-20,27125.0
2023-09-19,27209.2
2023-09-18,26763.5
2023-09-17,26529.1
2023-09-16,26562.0
2023-09-15,26601.0
2023-09-14,26524.7
2023-09-13,26223.0
2023-09-12,25834.5
2023-09-11,25166.4
2023-09-10,25840.2
2023-09-09,25901.1
2023-09-08,25909.5
2023-09-07,26249.8
2023-09-06,25758.0
2023-09-05,25790.2
2023-09-04,25823.3
2023-09-03,25971.0
2023-09-02,25869.7
2023-09-01,25803.2
2023-08-31,25937.3
2023-08-30,27298.8
2023-08-29,27723.9
2023-08-28,26118.9
2023-08-27,26100.6
2023-08-26,26017.1
2023-08-25,26057.2
2023-08-24,26177.0
2023-08-23,26436.2
2023-08-22,26039.9
2023-08-21,26126.0
2023-08-20,26190.8
2023-08-19,26099.4
2023-08-18,26053.2
2023-08-17,26635.7
2023-08-16,28726.3
2023-08-15,29195.3
2023-08-14,29426.7
2023-08-13,29300.1
2023-08-12,29428.2
2023-08-11,29420.8
2023-08-10,29449.0
2023-08-09,29578.0
2023-08-08,29777.4
2023-08-07,29204.2
2023-08-06,29081.3
2023-08-05,29068.1
2023-08-04,29105.5
2023-08-03,29189.3
2023-08-02,29173.7
2023-08-01,29712.2
2023-07-31,29232.4
2023-07-30,29281.7
2023-07-29,29353.5
2023-07-28,29315.0
2023-07-27,29222.7
2023-07-26,29352.2
2023-07-25,29228.6
2023-07-24,29178.1
2023-07-23,30085.9
2023-07-22,29788.9
2023-07-21,29903.1
2023-07-20,29801.0
2023-07-19,29909.7
2023-07-18,29866.8
2023-07-17,30139.7
2023-07-16,30235.5
2023-07-15,30291.4
2023-07-14,30317.4
2023-07-13,31466.1
2023-07-12,30387.3
2023-07-11,30623.3
2023-07-10,30415.3
2023-07-09,30166.9
2023-07-08,30288.8
2023-07-07,30346.4
2023-07-06,29913.1
2023-07-05,30512.8
2023-07-04,30768.4
2023-07-03,31151.3
2023-07-02,30617.7
2023-07-01,30586.8
2023-06-30,30472.9
2023-06-29,30445.7
2023-06-28,30078.6
2023-06-27,30689.1
2023-06-26,30267.0
2023-06-25,30465.3
2023-06-24,30533.6
2023-06-23,30679.4
2023-06-22,29890.5
2023-06-21,29996.9
2023-06-20,28307.7
2023-06-19,26845.9
2023-06-18,26339.7
2023-06-17,26515.0
2023-06-16,26341.3
2023-06-15,25591.3
2023-06-14,25129.5
2023-06-13,25929.4
2023-06-12,25906.8
2023-06-11,25928.4
2023-06-10,25844.0
2023-06-09,26479.3
2023-06-08,26501.1
2023-06-07,26342.5
2023-06-06,27230.2
2023-06-05,25747.4
2023-06-04,27122.3
2023-06-03,27072.0
2023-06-02,27244.7
2023-06-01,26819.0
2023-05-31,27216.1
2023-05-30,27698.2
2023-05-29,27739.4
2023-05-28,28071.2
2023-05-27,26857.5
2023-05-26,26711.5
2023-05-25,26475.8
2023-05-24,26328.4
2023-05-23,27220.7
2023-05-22,26847.3
2023-05-21,26749.9
2023-05-20,27116.2
2023-05-19,26882.9
2023-05-18,26828.0
2023-05-17,27403.1
2023-05-16,27035.3
2023-05-15,27183.9
2023-05-14,26920.0
2023-05-13,26777.5
2023-05-12,26799.2
2023-05-11,26983.5
2023-05-10,27603.3
2023-05-09,27634.9
2023-05-08,27670.5
2023-05-07,28424.8
2023-05-06,28857.1
2023-05-05,29513.2
2023-05-04,28842.1
2023-05-03,29023.6
2023-05-02,28669.1
2023-05-01,28077.6
2023-04-30,29252.1
2023-04-29,29234.1
2023-04-28,29321.8
2023-04-27,29475.9
2023-04-26,28424.6
2023-04-25,28298.8
2023-04-24,27509.3
2023-04-23,27591.4
2023-04-22,27813.9
2023-04-21,27264.8
2023-04-20,28240.5
2023-04-19,28813.7
2023-04-18,30382.2
2023-04-17,29434.9
2023-04-16,30310.3
2023-04-15,30299.6
2023-04-14,30472.5
2023-04-13,30387.4
2023-04-12,29886.4
2023-04-11,30209.6
2023-04-10,29641.0
2023-04-09,28326.6
2023-04-08,27941.2
2023-04-07,27910.4
2023-04-06,28036.7
2023-04-05,28173.5
2023-04-04,28164.4
2023-04-03,27802.1
2023-04-02,28198.3
2023-04-01,28456.1
2023-03-31,28473.7
2023-03-30,28029.5
2023-03-29,28350.4
2023-03-28,27262.2
2023-03-27,27129.8
2023-03-26,27973.5
2023-03-25,27475.6
2023-03-24,27462.2
2023-03-23,28310.7
2023-03-22,27261.7
2023-03-21,28114.0
2023-03-20,27720.5
2023-03-19,27958.7
2023-03-18,26914.5
2023-03-17,27391.8
2023-03-16,25004.1
2023-03-15,24282.7
2023-03-14,24699.7
2023-03-13,24114.4
2023-03-12,21994.8
2023-03-11,20467.5
2023-03-10,20156.7
2023-03-09,20361.8
2023-03-08,21710.8
2023-03-07,22197.8
2023-03-06,22410.0
2023-03-05,22428.3
2023-03-04,22347.1
2023-03-03,22354.4
2023-03-02,23465.4
2023-03-01,23642.2
2023-02-28,23130.5
2023-02-27,23494.1
2023-02-26,23558.7
2023-02-25,23166.1
2023-02-24,23191.5
2023-02-23,23936.3
2023-02-22,24186.6
2023-02-21,24450.7
2023-02-20,24839.5
2023-02-19,24302.9
2023-02-18,24631.4
2023-02-17,24573.5
2023-02-16,23539.6
2023-02-15,24327.9
2023-02-14,22198.5
2023-02-13,21772.6
2023-02-12,21786.8
2023-02-11,21859.8
2023-02-10,21635.0
2023-02-09,21792.5
2023-02-08,22964.6
2023-02-07,23251.7
2023-02-06,22761.8
2023-02-05,22936.0
2023-02-04,23323.8
2023-02-03,23431.2
2023-02-02,23427.6
2023-02-01,23725.6
2023-01-31,23125.1
2023-01-30,22832.2
2023-01-29,23753.1
2023-01-28,23027.9
2023-01-27,23074.6
2023-01-26,23016.0
2023-01-25,23055.1
2023-01-24,22632.5
2023-01-23,22915.5
2023-01-22,22707.8
2023-01-21,22775.7
2023-01-20,22677.2
2023-01-19,21081.2
2023-01-18,20670.6
2023-01-17,21137.1
2023-01-16,21184.2
2023-01-15,20879.8
2023-01-14,20958.2
2023-01-13,19927.0
2023-01-12,18851.3
2023-01-11,17942.3
2023-01-10,17439.1
2023-01-09,17180.1
2023-01-08,17119.0
2023-01-07,16943.6
2023-01-06,16950.9
2023-01-05,16829.8
2023-01-04,16852.1
2023-01-03,16674.2
2023-01-02,16674.3
2023-01-01,16618.4
2022-12-31,16537.4
2022-12-30,16607.2
2022-12-29,16636.4
2022-12-28,16546.2
2022-12-27,16706.1
2022-12-26,16918.1
2022-12-25,16831.8
2022-12-24,16837.2
2022-12-23,16779.1
2022-12-22,16820.6
2022-12-21,16831.8
2022-12-20,16902.8
2022-12-19,16441.3
2022-12-18,16741.1
2022-12-17,16777.1
2022-12-16,16629.6
2022-12-15,17356.1
2022-12-14,17796.4
2022-12-13,17778.6
2022-12-12,17210.4
2022-12-11,17093.3
2022-12-10,17127.2
2022-12-09,17125.7
2022-12-08,17225.7
2022-12-07,16835.2
2022-12-06,17089.3
2022-12-05,16966.5
2022-12-04,17112.6
2022-12-03,16884.5
2022-12-02,17093.6
2022-12-01,16972.0
2022-11-30,17163.9
2022-11-29,16440.4
2022-11-28,16211.7
2022-11-27,16425.6
2022-11-26,16456.5
2022-11-25,16512.3
2022-11-24,16601.2
2022-11-23,16623.9
2022-11-22,16212.9
2022-11-21,15776.2
2022-11-20,16286.7
2022-11-19,16699.2
2022-11-18,16638.3
2022-11-17,16691.2
2022-11-16,16540.5
2022-11-15,16895.1
2022-11-14,16613.7
2022-11-13,16324.5
2022-11-12,16795.2
2022-11-11,17049.9
2022-11-10,17589.1
2022-11-09,15886.9
2022-11-08,18527.4
2022-11-07,20589.0
2022-11-06,20916.3
2022-11-05,21301.6
2022-11-04,21145.9
2022-11-03,20206.4
2022-11-02,20154.4
2022-11-01,20483.5
2022-10-31,20496.3
2022-10-30,20626.3
2022-10-29,20809.8
2022-10-28,20594.4
2022-10-27,20292.9
2022-10-26,20769.5
2022-10-25,20082.7
2022-10-24,19331.5
2022-10-23,19571.2
2022-10-22,19204.8
2022-10-21,19162.6
2022-10-20,19042.9
2022-10-19,19123.9
2022-10-18,19328.2
2022-10-17,19548.2
2022-10-16,19261.9
2022-10-15,19068.7
2022-10-14,19181.8
2022-10-13,19379.8
2022-10-12,19154.8
2022-10-11,19059.1
2022-10-10,19134.6
2022-10-09,19441.0
2022-10-08,19415.0
2022-10-07,19531.3
2022-10-06,19956.7
2022-10-05,20157.5
2022-10-04,20340.2
2022-10-03,19628.3
2022-10-02,19052.2
2022-10-01,19311.9
2022-09-30,19423.0
2022-09-29,19593.0
2022-09-28,19411.0
2022-09-27,19081.0
2022-09-26,19225.7
2022-09-25,18803.2
2022-09-24,18925.2
2022-09-23,19293.5
2022-09-22,19404.0
2022-09-21,18489.0
2022-09-20,18872.4
2022-09-19,19538.9
2022-09-18,19418.8
2022-09-17,20113.5
2022-09-16,19802.4
2022-09-15,19701.7
2022-09-14,20222.5
2022-09-13,20175.5
2022-09-12,22395.3
2022-09-11,21834.9
2022-09-10,21650.4
2022-09-09,21365.2
2022-09-08,19317.4
2022-09-07,19281.5
2022-09-06,18786.4
2022-09-05,19793.1
2022-09-04,19999.9
2022-09-03,19831.4
2022-09-02,19952.7
2022-09-01,20126.1
2022-08-31,20043.9
2022-08-30,19792.6
2022-08-29,20295.8
2022-08-28,19550.2
2022-08-27,20033.9
2022-08-26,20249.9
2022-08-25,21565.4
2022-08-24,21365.2
2022-08-23,21517.2
2022-08-22,21416.3
2022-08-21,21517.2
2022-08-20,21138.9
2022-08-19,20831.3
2022-08-18,23203.6
2022-08-17,23338.0
2022-08-16,23856.8
2022-08-15,24101.7
2022-08-14,24302.8
2022-08-13,24442.5
2022-08-12,24398.7
2022-08-11,23935.3
2022-08-10,23962.9
2022-08-09,23146.7
2022-08-08,23816.3
2022-08-07,23175.3
2022-08-06,22944.2
2022-08-05,23308.2
2022-08-04,22612.1
2022-08-03,22820.8
2022-08-02,22988.6
2022-08-01,23271.2
2022-07-31,23303.4
2022-07-30,23634.2
2022-07-29,23774.3
2022-07-28,23850.0
2022-07-27,22958.3
2022-07-26,21248.7
2022-07-25,21301.9
2022-07-24,22582.1
2022-07-23,22460.4
2022-07-22,22675.2
2022-07-21,23153.0
2022-07-20,23215.2
2022-07-19,23410.2
2022-07-18,22525.8
2022-07-17,20785.6
2022-07-16,21209.9
2022-07-15,20825.1
2022-07-14,20586.0
2022-07-13,20250.0
2022-07-12,19330.9
2022-07-11,19963.2
2022-07-10,20847.4
2022-07-09,21587.5
2022-07-08,21611.2
2022-07-07,21637.8
2022-07-06,20561.1
2022-07-05,20200.6
2022-07-04,20215.8
2022-07-03,19309.9
2022-07-02,19243.2
2022-07-01,19262.9
2022-06-30,19926.6
2022-06-29,20111.3
2022-06-28,20278.0
2022-06-27,20730.2
2022-06-26,21043.5
2022-06-25,21489.9
2022-06-24,21226.9
2022-06-23,21100.7
2022-06-22,19965.8
2022-06-21,20720.4
2022-06-20,20572.3
2022-06-19,20577.2
2022-06-18,18986.5
2022-06-17,20444.6
2022-06-16,20386.6
2022-06-15,22577.9
2022-06-14,22157.3
2022-06-13,22448.0
2022-06-12,26606.3
2022-06-11,28403.4
2022-06-10,29083.3
2022-06-09,30097.8
2022-06-08,30201.6
2022-06-07,31128.8
2022-06-06,31367.6
2022-06-05,29913.0
2022-06-04,29864.3
2022-06-03,29700.9
2022-06-02,30455.5
2022-06-01,29798.5
2022-05-31,31793.4
2022-05-30,31723.3
2022-05-29,29465.2
2022-05-28,29027.1
2022-05-27,28601.2
2022-05-26,29203.5
2022-05-25,29540.6
2022-05-24,29648.7
2022-05-23,29093.3
2022-05-22,30286.6
2022-05-21,29434.6
2022-05-20,29178.6
2022-05-19,30305.9
2022-05-18,28683.7
2022-05-17,30437.5
2022-05-16,29849.0
2022-05-15,31308.7
2022-05-14,30080.4
2022-05-13,29284.4
2022-05-12,28976.0
2022-05-11,29068.2
2022-05-10,31007.5
2022-05-09,30095.0
2022-05-08,34060.0
2022-05-07,35468.0
2022-05-06,36009.0
2022-05-05,36544.0
2022-05-04,39688.0
2022-05-03,37718.0
2022-05-02,38514.0
2022-05-01,38461.0
2022-04-30,37650.0
2022-04-29,38581.0
2022-04-28,39748.0
2022-04-27,39243.0
2022-04-26,38113.0
2022-04-25,40427.0
2022-04-24,39464.0
2022-04-23,39418.0
2022-04-22,39709.0
2022-04-21,40482.0
2022-04-20,41368.0
2022-04-19,41503.0
2022-04-18,40803.0
2022-04-17,39703.0
2022-04-16,40382.0
2022-04-15,40560.0
2022-04-14,39936.0
2022-04-13,41133.0
2022-04-12,40078.0
2022-04-11,39497.0
